"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0DCBLL6KN","X004CHXAD7","VIVOSUN Herbal Decarboxylation and Infusion Machine, Botanical Extractor and Infuser for Making Butter, Oil, and Tinctures, Includes Recipes and Complete Accessories","'YYZ9'","CA","36.2","24.8","24.6","centimeters","3.64","kilograms","0.0221","cubic meters","Oversize","0.07","0.03","7.0E-4","2026-04","9.6","weeks","28.0","0.0","0.03","7.0E-4","0.0206","0.0","CAD","0.0206","--","N","N","0.0","--","0.0"
"B0DCBLL6KN","X004CHXAD7","VIVOSUN Herbal Decarboxylation and Infusion Machine, Botanical Extractor and Infuser for Making Butter, Oil, and Tinctures, Includes Recipes and Complete Accessories","'YYZ9'","CA","36.2","24.8","24.6","centimeters","3.64","kilograms","0.0221","cubic meters","Oversize","23.37","0.0","0.508","2026-04","9.6","weeks","28.0","0.0","0.13","0.0029","14.2227","0.0","CAD","14.2227","--","N","N","0.0","--","0.37"
"B0CNVHWJ3T","X004D9Y7LN","VIVOSUN 3-Tier 3-Grid Wooden Raised Garden Bed, 42.5 x 34.5 x 15 Inches, Outdoor Elevated Wood Planter Box with Screwdriver for Gardens, Patios, Backyards, Balcony and Outdoors","'YYZ9'","CA","102.0","35.5","7.0","centimeters","6.26","kilograms","0.0253","cubic meters","Oversize","32.37","0.0","0.8162","2026-04","9.6","weeks","28.0","0.0","0.07","0.0017","22.8529","0.0","CAD","22.8529","--","N","N","0.0","--","0.17"
"B0CQ4HLG96","X004D9YAC9","VIVOSUN 3-Tier Metal Raised Garden Bed, 46"" x 46"" x 24"" Galvanized Steel Metal Outdoor Planter Box with Gloves and Scissors to Grow Flowers, Vegetables and Herbs for Outdoor Gardening, Dark Gray","'YYZ9'","CA","122.6","28.0","7.0","centimeters","12.94","kilograms","0.024","cubic meters","Oversize","14.63","0.0","0.35","2026-04","9.6","weeks","28.0","0.0","0.1","0.0024","9.8009","0.0","CAD","9.8009","--","N","N","0.0","--","0.07"
"B086V9MW2Q","X002JO972X","VIVOSUN 328 Feet (100m) PE-Coated Twist Ties, Garden Plant Ties with Cutter for Gardening, Outdoor Garden Twine Reuseable for Climbing Supporting Plants Tomatoes, Office Home Organization (Green)","'YOW3'","CA","21.0","18.5","3.2","centimeters","0.18","kilograms","0.0012","cubic meters","Standard-Size","3.2","0.0","0.004","2026-04","7.5","weeks","40.0","0.0","3.2","0.004","0.1591","0.0","CAD","0.1591","--","N","N","0.0","--","0.0"
"B08227NGWJ","X002JPFWKN","VIVOSUN 4-in-1 Digital pH Meter with ATC, pH/TDS/EC/Temp Function, ±0.1 pH Accuracy, 0-14.0 pH Measurement Range","'YOW3'","CA","20.9","8.3","4.9","centimeters","0.18","kilograms","9.0E-4","cubic meters","Standard-Size","3.5","0.0","0.003","2026-04","7.5","weeks","40.0","0.0","0.4","3.0E-4","0.119","0.0","CAD","0.119","--","N","N","0.0","--","0.0"
"B07ZR9ZMS7","X002K0ZUIB","VIVOSUN 3567 GPH Submersible Water Pump, 130W Pond Pump, Ultra Quiet Aquarium Pump with 14.8FT Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","'YOW3'","CA","39.29","20.6","17.5","centimeters","3.03","kilograms","0.0142","cubic meters","Standard-Size","1.13","0.0","0.0156","2026-04","7.5","weeks","40.0","0.0","1.1","0.0156","0.6232","0.0","CAD","0.6232","--","N","N","0.0","--","0.03"
"B07ZR9VNCP","X002K1PH8X","VIVOSUN 1982 GPH and Submersible Water Pump, 110W Pond Pump, Ultra Quiet Aquarium Pump with 14.8FT Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","'YOW3'","CA","39.5","20.4","17.6","centimeters","3.27","kilograms","0.0142","cubic meters","Standard-Size","1.63","0.0","0.0232","2026-04","7.5","weeks","40.0","0.0","1.63","0.0232","0.9266","0.0","CAD","0.9266","--","N","N","0.0","--","0.0"
"B086QJQK8N","X002L7NT81","VIVOSUN 1150GPH 100W Submersible Pump for Fish Tank, Pond, Aquarium, Hydroponic Systems with 5ft Power Cord and 4 Nozzles Blue","'YOW3'","CA","18.9","18.0","14.8","centimeters","1.96","kilograms","0.005","cubic meters","Standard-Size","2.73","0.0","0.0136","2026-04","7.5","weeks","40.0","0.0","0.03","2.0E-4","0.5438","0.0","CAD","0.5438","--","N","N","0.0","--","0.03"
"B086QJPQ6X","X002L7NT8B","VIVOSUN 850GPH 60W Submersible Pump for Fish Tank, Pond, Aquarium, Hydroponic Systems with 5ft Power Cord and 4 Nozzles Blue","'YOW3'","CA","17.1","14.4","11.4","centimeters","1.05","kilograms","0.0028","cubic meters","Standard-Size","2.3","0.0","0.006","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.2395","0.0","CAD","0.2395","--","N","N","0.0","--","0.17"
"B086QHTGZ5","X002L7RLJ9","VIVOSUN 660GPH 40W Submersible Pump for Fish Tank, Pond, Aquarium, Hydroponic Systems with 5ft Power Cord and 4 Nozzles Blue","'YOW3'","CA","15.4","14.1","11.3","centimeters","0.84","kilograms","0.0025","cubic meters","Standard-Size","3.0","0.0","0.0074","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.2944","0.0","CAD","0.2944","--","N","N","0.0","--","0.0"
"B0823MGXXD","X002M1C0PJ","VIVOSUN Reptile Heating Pad 6x8 Inch with Thermostat Combo Under Tank Terrarium Heating Mat Surface Waterproof for Turtles, Lizards, Frogs and Other Reptiles","'YOW3'","CA","24.0","16.2","4.9","centimeters","0.6","kilograms","0.0019","cubic meters","Standard-Size","2.47","0.0","0.0044","2026-04","7.5","weeks","40.0","0.0","0.27","5.0E-4","0.1778","0.0","CAD","0.1778","--","N","N","0.0","--","0.13"
"B08889K4D2","X002NT8NJ7","VIVOSUN 7 Day Programmable Timer Indoor Digital Electronic Timer with Dual Outlet, 20 On/Off Program Setting, and Countdown Setting, 2 Pack","'YOW3'","CA","10.5","9.9","7.5","centimeters","0.3","kilograms","8.0E-4","cubic meters","Standard-Size","0.03","0.0","0.0","2026-04","7.5","weeks","40.0","0.0","0.03","0.0","0.001","0.0","CAD","0.001","--","N","N","0.0","--","0.0"
"B0887SFLMR","X002NTA8NL","VIVOSUN 7 Day Programmable Timer Indoor Digital Electronic Timer with Dual Outlet, 20 On/Off Program Setting, and Countdown Setting","'YOW3'","CA","10.4","7.1","7.0","centimeters","0.12","kilograms","5.0E-4","cubic meters","Standard-Size","0.03","0.0","0.0","2026-04","7.5","weeks","40.0","0.0","0.03","0.0","7.0E-4","0.0","CAD","7.0E-4","--","N","N","0.0","--","0.0"
"B08KXRND9X","X002OW173H","VIVOSUN PH Meter TDS Meter and Soil Tester Combo","'YOW3'","CA","34.6","13.2","4.6","centimeters","0.28","kilograms","0.0021","cubic meters","Standard-Size","3.33","0.0","0.0069","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.2745","0.0","CAD","0.2745","--","N","N","0.0","--","0.07"
"B08KQ58T54","X002P1XTCJ","VIVOSUN 5-Pack 7 Gallon Potato Grow Bags with Handles, Non-Woven Fabric Bags for Carrots Tomato","'YOW3'","CA","29.7","20.5","15.2","centimeters","1.04","kilograms","0.0093","cubic meters","Standard-Size","2.0","0.0","0.0185","2026-04","7.5","weeks","40.0","0.0","2.0","0.0185","0.7404","0.0","CAD","0.7404","--","N","N","0.0","--","0.0"
"B0885SVNRQ","X002PDMXN3","VIVOSUN 5-Pack 25 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","'YOW3'","CA","42.7","32.29","9.8","centimeters","1.69","kilograms","0.0135","cubic meters","Standard-Size","10.53","0.0","0.1329","2026-04","7.5","weeks","40.0","0.0","9.17","0.1239","5.3147","0.0","CAD","5.3147","--","N","N","0.0","--","0.7"
"B088666QZF","X002PDVG6N","VIVOSUN 5-Pack 2 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","'YOW3'","CA","22.2","14.7","5.7","centimeters","0.32","kilograms","0.0019","cubic meters","Standard-Size","4.5","0.0","0.0083","2026-04","7.5","weeks","40.0","0.0","4.43","0.0082","0.3323","0.0","CAD","0.3323","--","N","N","0.0","--","0.03"
"B08869D3HP","X002PDVLJZ","VIVOSUN 5-Pack 1 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","'YOW3'","CA","25.4","15.2","6.9","centimeters","0.25","kilograms","0.0027","cubic meters","Standard-Size","25.9","0.0","0.0689","2026-04","7.5","weeks","40.0","0.0","25.87","0.0689","2.7563","0.0","CAD","2.7563","--","N","N","0.0","--","0.03"
"B0885S2TDF","X002PDW103","VIVOSUN 5-Pack 20 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","'YOW3'","CA","42.1","29.8","8.4","centimeters","1.49","kilograms","0.0105","cubic meters","Standard-Size","100.17","0.0","1.0458","2026-04","7.5","weeks","40.0","0.0","48.53","0.5115","41.8304","0.0","CAD","41.8304","--","N","N","0.0","--","0.93"
"B08NT2DMZJ","X002R57ZFZ","VIVOSUN 12 PCS Retractable Plant Yoyo with Stopper for Grow Support in Tent Garden or Hydroponics,Yellow","'YOW3'","CA","24.8","19.4","5.8","centimeters","0.24","kilograms","0.0028","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","1.0E-4","0.0037","0.0","CAD","0.0037","--","N","N","0.0","--","0.0"
"B08NT5CBYP","X002R57ZPF","VIVOSUN 12 PCS Retractable Plant Yoyo with Stopper for Grow Support in Tent Garden or Hydroponics,White","'YOW3'","CA","24.8","21.6","6.2","centimeters","0.24","kilograms","0.0033","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","1.0E-4","0.0044","0.0","CAD","0.0044","--","N","N","0.0","--","0.0"
"B08M3G5TH3","X002SUO6LF","VIVOSUN 4 Inch Air Carbon Filter Smelliness Control with Australia Virgin Charcoal for Inline Fan, Grow Tent Smelliness Scrubber, Pre-Filter Included, Reversible Flange 4"" x 12"", Black","'YOW3'","CA","38.79","19.6","19.1","centimeters","3.08","kilograms","0.0145","cubic meters","Standard-Size","1.13","0.0","0.016","2026-04","7.5","weeks","40.0","0.0","0.2","0.0029","0.6389","0.0","CAD","0.6389","--","N","N","0.0","--","0.03"
"B082M7FNK6","X00305V0TN","VIVOSUN 480GPH Submersible Pump(1800L/H, 25W), Ultra Quiet Water Pump with 7.2ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank, Aquarium, Statuary, Hydroponics","'YOW3'","CA","15.4","10.7","9.5","centimeters","0.67","kilograms","0.0016","cubic meters","Standard-Size","13.47","0.0","0.0209","2026-04","7.5","weeks","40.0","0.0","9.73","0.0152","0.8349","0.0","CAD","0.8349","--","N","N","0.0","--","0.13"
"B097HF98WF","X00305V1U1","VIVOSUN 660GPH Submersible Water Pump, 2500L/H 35W Aquarium Pump, Ultra Quiet Fountain Pump with 8.2ft/2.5m High Lift for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","'YOW3'","CA","15.2","10.9","9.2","centimeters","0.71","kilograms","0.0015","cubic meters","Standard-Size","2.6","0.0","0.0036","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.1443","0.0","CAD","0.1443","--","N","N","0.0","--","0.23"
"B08HRW31D4","X003ASDM2D","VIVOSUN 10-Pack 15 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YOW3'","CA","34.5","28.8","16.3","centimeters","2.44","kilograms","0.0162","cubic meters","Standard-Size","3.83","0.0","0.0556","2026-04","7.5","weeks","40.0","0.0","0.2","0.0032","2.2242","0.0","CAD","2.2242","--","N","N","0.0","--","0.4"
"B097PJS964","X003ASERIL","VIVOSUN 10-Pack 30 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YOW3'","CA","44.5","29.69","21.11","centimeters","3.67","kilograms","0.0279","cubic meters","Oversize","4.33","0.0","0.1051","2026-04","9.6","weeks","28.0","0.0","0.83","0.0232","2.9423","0.0","CAD","2.9423","--","N","N","0.0","--","0.57"
"B08HRS2TDC","X003DPYMSL","VIVOSUN 10-Pack 2 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YOW3'","CA","23.09","14.5","11.91","centimeters","0.76","kilograms","0.004","cubic meters","Standard-Size","3.63","0.0","0.0132","2026-04","7.5","weeks","40.0","0.0","0.23","9.0E-4","0.5266","0.0","CAD","0.5266","--","N","N","0.0","--","0.33"
"B08HRVMPX9","X003DPYQNH","VIVOSUN 10-Pack 7 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YOW3'","CA","27.41","25.7","15.09","centimeters","1.54","kilograms","0.0106","cubic meters","Standard-Size","7.7","0.0","0.0765","2026-04","7.5","weeks","40.0","0.0","1.67","0.0177","3.0611","0.0","CAD","3.0611","--","N","N","0.0","--","0.53"
"B08HRVR5TV","X003DQEIJN","VIVOSUN 10-Pack 1 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YOW3'","CA","20.6","14.91","10.8","centimeters","0.54","kilograms","0.0033","cubic meters","Standard-Size","0.33","0.0","0.001","2026-04","7.5","weeks","40.0","0.0","0.03","1.0E-4","0.0398","0.0","CAD","0.0398","--","N","N","0.0","--","0.03"
"B08HRR1ZJM","X003DQEK5P","VIVOSUN 10-Pack 3 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YOW3'","CA","28.4","18.21","12.5","centimeters","0.97","kilograms","0.0065","cubic meters","Standard-Size","0.03","0.0","2.0E-4","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0086","0.0","CAD","0.0086","--","N","N","0.0","--","0.0"
"B097PJW1QP","X003DQEKYL","VIVOSUN 10-Pack 20 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YOW3'","CA","43.51","30.71","16.1","centimeters","2.93","kilograms","0.0215","cubic meters","Standard-Size","3.2","0.0","0.0595","2026-04","7.5","weeks","40.0","0.0","0.87","0.0186","2.3812","0.0","CAD","2.3812","--","N","N","0.0","--","0.47"
"B097PHG8PV","X003DQFPYZ","VIVOSUN 10-Pack 25 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YOW3'","CA","44.78","32.59","17.6","centimeters","3.29","kilograms","0.0257","cubic meters","Standard-Size","1.0","0.0","0.0223","2026-04","7.5","weeks","40.0","0.0","0.1","0.0026","0.8905","0.0","CAD","0.8905","--","N","N","0.0","--","0.13"
"B08HRTY8PY","X003DQFS9R","VIVOSUN 10-Pack 5 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YOW3'","CA","26.49","19.3","12.5","centimeters","1.28","kilograms","0.0064","cubic meters","Standard-Size","1.17","0.0","0.0072","2026-04","7.5","weeks","40.0","0.0","0.03","2.0E-4","0.2897","0.0","CAD","0.2897","--","N","N","0.0","--","0.03"
"B08HRSGQV7","X003DQFSFV","VIVOSUN 10-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YOW3'","CA","32.4","25.0","14.6","centimeters","1.85","kilograms","0.0118","cubic meters","Standard-Size","7.0","0.0","0.0792","2026-04","7.5","weeks","40.0","0.0","4.07","0.0481","3.1693","0.0","CAD","3.1693","--","N","N","0.0","--","0.3"
"B0BG2FG4H5","X003FGR1CH","VIVOSUN Commercial Air Pump 1427 GPH 55W 90L/min 12 Outlet for Aquarium and Hydroponic Systems","'YOW3'","CA","24.3","16.3","15.9","centimeters","3.48","kilograms","0.0063","cubic meters","Standard-Size","1.77","0.0","0.0111","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.445","0.0","CAD","0.445","--","N","N","0.0","--","0.0"
"B0BG2HJRGB","X003FGV0TR","VIVOSUN Commercial Air Pump 634GPH, 25W, 40L/min 6 Outlet for Aquarium and Hydroponic Systems","'YOW3'","CA","17.5","14.1","10.2","centimeters","1.19","kilograms","0.0025","cubic meters","Standard-Size","2.63","0.0","0.0061","2026-04","7.5","weeks","40.0","0.0","0.03","1.0E-4","0.245","0.0","CAD","0.245","--","N","N","0.0","--","0.2"
"B0BG2GFRQJ","X003FGVA7J","VIVOSUN Commercial Air Pump 1110 GPH 8 Outlet 40W 70L/min for Aquarium and Hydroponic Systems","'YOW3'","CA","21.4","15.5","11.1","centimeters","1.81","kilograms","0.0037","cubic meters","Standard-Size","4.33","0.0","0.0158","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.6333","0.0","CAD","0.6333","--","N","N","0.0","--","0.03"
"B0BG2BT9RX","X003FGVA7T","VIVOSUN 317GPH Air Pump 15W 6 Outlet 20 L/Min for Aquarium and Hydroponic Systems","'YOW3'","CA","17.4","13.9","10.3","centimeters","1.08","kilograms","0.0025","cubic meters","Standard-Size","3.2","0.0","0.0076","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.3056","0.0","CAD","0.3056","--","N","N","0.0","--","0.13"
"B0BCVQ9CNP","X003FHBNCF","VIVOSUN 5 x 30 ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","'YOW3'","CA","18.4","18.2","2.9","centimeters","0.22","kilograms","0.001","cubic meters","Standard-Size","72.3","0.0","0.0698","2026-04","7.5","weeks","40.0","0.0","60.57","0.0588","2.7904","0.0","CAD","2.7904","--","N","N","0.0","--","0.47"
"B0BCVM2P9K","X003FHDSOL","VIVOSUN 5 x 15 ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","'YOW3'","CA","18.6","17.3","1.5","centimeters","0.12","kilograms","5.0E-4","cubic meters","Standard-Size","29.4","0.0","0.0141","2026-04","7.5","weeks","40.0","0.0","29.2","0.0141","0.5638","0.0","CAD","0.5638","--","N","N","0.0","--","0.2"
"B0BKPKKWYK","X003LX886H","VIVOSUN Smart Grow System with the AeroLight A150SE, 150W LED Grow Light w/Integrated Circulation Fan & GrowHub Controller E25, Establish an Intelligent Grow Environment","'YOW3'","CA","40.89","34.49","8.41","centimeters","3.15","kilograms","0.0119","cubic meters","Standard-Size","0.4","0.0","0.0028","2026-04","7.5","weeks","40.0","0.0","0.07","8.0E-4","0.1107","0.0","CAD","0.1107","--","N","N","0.0","--","0.17"
"B0BKPK5CKW","X003LXO2RV","VIVOSUN AeroLight A150SE, 150W LED Grow Light with an Integrated Circulation Fan, Compatible with App, Must Be Used wth Growhub Controller E42/E42A/E25 to Achieve Many Functions","'YOW3'","CA","40.89","34.7","8.31","centimeters","3.13","kilograms","0.0118","cubic meters","Standard-Size","0.33","0.0","8.0E-4","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0314","0.0","CAD","0.0314","--","N","N","0.0","--","0.27"
"B0BKPH1CZ6","X003LXOB1X","VIVOSUN Smart Grow System with the AeroLight A200SE, 200W LED Grow Light w/Integrated Circulation Fan & GrowHub Controller E25, Establish an Intelligent Grow Environment","'YOW3'","CA","41.0","34.7","9.2","centimeters","4.76","kilograms","0.0131","cubic meters","Standard-Size","0.03","0.0","4.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","4.0E-4","0.0175","0.0","CAD","0.0175","--","N","N","0.0","--","0.0"
"B0BM8SK9QY","X003RDJ6ZN","VIVOSUN Gardening Scissors 6.5 Inch Hand Pruner Pruning Shear with Straight Stailess Steel Blades, Black and Green, 2-Pack","'YOW3'","CA","23.9","9.3","2.7","centimeters","0.14","kilograms","6.0E-4","cubic meters","Standard-Size","26.3","0.0","0.0155","2026-04","7.5","weeks","40.0","0.0","23.0","0.0138","0.6209","0.0","CAD","0.6209","--","N","N","0.0","--","0.43"
"B0BKZTQZCN","X003RDK5Z3","VIVOSUN Gardening Scissors 6.5 Inch Hand Pruner Pruning Shear with Straight Stailess Steel Blades, Black and Green, 1-Pack","'YOW3'","CA","21.5","7.0","1.3","centimeters","0.06","kilograms","2.0E-4","cubic meters","Standard-Size","25.37","0.0","0.0049","2026-04","7.5","weeks","40.0","0.0","8.47","0.0017","0.1951","0.0","CAD","0.1951","--","N","N","0.0","--","0.47"
"B0BVMBGMLK","X003RRA1AN","VIVOSUN 5 x 30 ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Fruits, and Flowers, 2-Pack","'YOW3'","CA","28.7","21.5","5.5","centimeters","0.44","kilograms","0.0034","cubic meters","Standard-Size","32.73","0.0","0.1109","2026-04","7.5","weeks","40.0","0.0","32.67","0.1109","4.4345","0.0","CAD","4.4345","--","N","N","0.0","--","0.07"
"B0BVM964Z8","X003RRCXQD","VIVOSUN 5 x 15 ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Fruits, and Flowers, 2-Pack","'YOW3'","CA","20.9","19.8","3.0","centimeters","0.24","kilograms","0.0012","cubic meters","Standard-Size","72.83","0.0","0.0903","2026-04","7.5","weeks","40.0","0.0","72.77","0.0903","3.6135","0.0","CAD","3.6135","--","N","N","0.0","--","0.07"
"B0BB799H1L","X003RS3C9J","VIVOSUN 7 x 10 Feet Pond Liner, 14.5 Mil Durable LLDPE Pond Liners for Koi Ponds, Aquaculture and Water Gardens, Black","'YOW3'","CA","35.5","28.0","7.1","centimeters","1.86","kilograms","0.0071","cubic meters","Standard-Size","3.73","0.0","0.0263","2026-04","7.5","weeks","40.0","0.0","2.87","0.0202","1.0539","0.0","CAD","1.0539","--","N","N","0.0","--","0.0"
"B0BB7C3V4H","X003RS5ONV","VIVOSUN 10 x 13 Feet Pond Liner, 14.5 Mil Durable LLDPE Pond Liners for Koi Ponds, Aquaculture and Water Gardens, Black","'YOW3'","CA","39.4","30.4","10.2","centimeters","3.86","kilograms","0.0122","cubic meters","Standard-Size","9.13","0.0","0.1083","2026-04","7.5","weeks","40.0","0.0","1.43","0.0175","4.333","0.0","CAD","4.333","--","N","N","0.0","--","0.27"
"B0BB78XGNK","X003RS5PCB","VIVOSUN 13.5 x 20 Feet Pond Liner, 14.5 Mil Durable LLDPE Pond Liners for Koi Ponds, Aquaculture and Water Gardens, Black","'YOW3'","CA","45.4","34.9","17.0","centimeters","7.28","kilograms","0.0269","cubic meters","Oversize","3.33","0.0","0.0808","2026-04","9.6","weeks","28.0","0.0","0.7","0.0189","2.2632","0.0","CAD","2.2632","--","N","N","0.0","--","0.37"
"B0BY2CLYQQ","X003SYKRVN","VIVOSUN 2ft. x 4ft. Elastic Trellis Netting with 4 Hooks for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","'YOW3'","CA","19.2","12.2","3.0","centimeters","0.13","kilograms","7.0E-4","cubic meters","Standard-Size","0.03","0.0","0.0","2026-04","7.5","weeks","40.0","0.0","0.03","0.0","9.0E-4","0.0","CAD","9.0E-4","--","N","N","0.0","--","0.0"
